gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2451750846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/55843726/original.jpg	https://www.inaturalist.org/photos/55843726					2019-10-22T18:12:35Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
2451750846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/55843731/original.jpg	https://www.inaturalist.org/photos/55843731					2019-10-22T18:12:28Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
2451750846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/55843738/original.jpg	https://www.inaturalist.org/photos/55843738					2019-10-22T18:12:46Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
2451750846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/55843661/original.jpg	https://www.inaturalist.org/photos/55843661					2019-10-22T18:12:42Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
2451576235	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/1307880/original.JPG	https://www.inaturalist.org/photos/1307880					2013-10-03T16:13:28Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2451576235	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/1307881/original.JPG	https://www.inaturalist.org/photos/1307881					2014-04-02T06:15:46Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2451576235	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/1307882/original.JPG	https://www.inaturalist.org/photos/1307882					2013-09-27T22:02:09Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2451576189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14196142/original.jpg	https://www.inaturalist.org/photos/14196142					2018-03-11T21:13:31Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2451576189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14196139/original.jpg	https://www.inaturalist.org/photos/14196139					2018-03-11T21:12:40Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2451576189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14196138/original.jpg	https://www.inaturalist.org/photos/14196138					2018-03-11T21:12:38Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2451576189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14196144/original.jpg	https://www.inaturalist.org/photos/14196144					2018-03-11T21:18:16Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2451576189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14196140/original.jpg	https://www.inaturalist.org/photos/14196140					2018-03-11T21:13:27Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2447846279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54193213/original.jpg	https://www.inaturalist.org/photos/54193213					2019-10-16T02:23:02Z	Yesenia Vega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yesenia Vega
2447846279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54193262/original.jpg	https://www.inaturalist.org/photos/54193262					2019-10-16T02:23:02Z	Yesenia Vega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yesenia Vega
2447846279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54193183/original.jpg	https://www.inaturalist.org/photos/54193183					2019-10-16T02:23:02Z	Yesenia Vega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yesenia Vega
2447834762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46976328/original.jpeg	https://www.inaturalist.org/photos/46976328					2019-07-24T20:59:21Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2447834762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46976325/original.jpeg	https://www.inaturalist.org/photos/46976325					2019-07-24T20:59:02Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2447834674	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46878840/original.jpeg	https://www.inaturalist.org/photos/46878840					2019-07-16T23:51:21Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2447833925	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46106816/original.jpg	https://www.inaturalist.org/photos/46106816					2019-07-23T17:36:32Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2447833925	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46106930/original.jpg	https://www.inaturalist.org/photos/46106930					2019-07-23T17:36:32Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2447833925	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46106857/original.jpg	https://www.inaturalist.org/photos/46106857					2019-07-23T17:36:32Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2447833925	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46106744/original.jpg	https://www.inaturalist.org/photos/46106744					2019-07-23T17:36:32Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2438597340	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5d437ac1-9850-46f3-8693-a4013a180132							Royal Botanic Gardens Victoria			http://creativecommons.org/licenses/by-nc-sa/4.0/	
2437343463	StillImage	image/jpeg	https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=1cd70076-ecea-4a91-9017-99f74f188a89							Royal Botanic Gardens Victoria			http://creativecommons.org/licenses/by-nc-sa/4.0/	
2429619468	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54272268/original.jpeg	https://www.inaturalist.org/photos/54272268					2019-10-16T21:49:30Z	Jean Eichholtzer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jean Eichholtzer
2429619468	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54272242/original.jpeg	https://www.inaturalist.org/photos/54272242					2019-10-16T21:48:30Z	Jean Eichholtzer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jean Eichholtzer
2429608795	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54193432/original.jpg	https://www.inaturalist.org/photos/54193432					2019-10-15T21:46:06Z	Yesenia Vega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yesenia Vega
2429608795	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54193603/original.jpg	https://www.inaturalist.org/photos/54193603					2019-10-15T21:46:06Z	Yesenia Vega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yesenia Vega
2429608795	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54193356/original.jpg	https://www.inaturalist.org/photos/54193356					2019-10-15T21:46:06Z	Yesenia Vega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yesenia Vega
2429292824	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52720828/original.jpg	https://www.inaturalist.org/photos/52720828					2019-09-26T17:14:00Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2429292824	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52720798/original.jpg	https://www.inaturalist.org/photos/52720798					2019-09-26T17:13:59Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2429292492	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52720567/original.jpg	https://www.inaturalist.org/photos/52720567					2019-09-26T20:15:29Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2429292492	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52720592/original.jpg	https://www.inaturalist.org/photos/52720592					2019-09-26T20:15:23Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2429259838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52365442/original.jpg	https://www.inaturalist.org/photos/52365442					2014-01-12T22:37:49Z	Luis Humberto Vicente Rivera		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis Humberto Vicente Rivera
2429259838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52365453/original.jpg	https://www.inaturalist.org/photos/52365453					2014-01-12T22:36:46Z	Luis Humberto Vicente Rivera		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis Humberto Vicente Rivera
2429259838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52365431/original.jpg	https://www.inaturalist.org/photos/52365431					2014-01-12T22:38:15Z	Luis Humberto Vicente Rivera		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis Humberto Vicente Rivera
2429259838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52365460/original.jpg	https://www.inaturalist.org/photos/52365460					2014-01-12T22:38:40Z	Luis Humberto Vicente Rivera		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis Humberto Vicente Rivera
2429224718	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46884543/original.jpeg	https://www.inaturalist.org/photos/46884543					2019-07-14T01:59:59Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2429224718	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46884551/original.jpeg	https://www.inaturalist.org/photos/46884551					2019-07-14T01:59:37Z	timendez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timendez
2429196543	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31710724/original.jpeg	https://www.inaturalist.org/photos/31710724					2019-02-22T01:35:17Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2429196543	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31710748/original.jpeg	https://www.inaturalist.org/photos/31710748					2019-02-22T01:35:52Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2429196543	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31710753/original.jpeg	https://www.inaturalist.org/photos/31710753					2019-02-22T01:36:39Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2429196543	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31710735/original.jpeg	https://www.inaturalist.org/photos/31710735					2019-02-22T01:34:37Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2429196543	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/31710742/original.jpeg	https://www.inaturalist.org/photos/31710742					2019-02-22T01:34:56Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2422929010	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50466031/original.jpg	https://www.inaturalist.org/photos/50466031					2019-09-03T17:47:35Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422929010	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50466064/original.jpg	https://www.inaturalist.org/photos/50466064					2019-09-03T17:47:59Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422928789	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50465942/original.jpg	https://www.inaturalist.org/photos/50465942					2019-09-03T17:58:28Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422928789	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50465992/original.jpg	https://www.inaturalist.org/photos/50465992					2019-09-03T17:58:40Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422927848	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50465597/original.jpg	https://www.inaturalist.org/photos/50465597					2019-09-03T18:00:32Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422927848	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50465080/original.jpg	https://www.inaturalist.org/photos/50465080					2019-09-03T17:52:34Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422926030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50464983/original.jpg	https://www.inaturalist.org/photos/50464983					2019-09-03T17:48:59Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422926030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50465035/original.jpg	https://www.inaturalist.org/photos/50465035					2019-09-03T17:50:14Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422926030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50465015/original.jpg	https://www.inaturalist.org/photos/50465015					2019-09-03T17:49:08Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867492	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46827103/original.jpg	https://www.inaturalist.org/photos/46827103					2019-07-25T00:05:25Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867463	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46828288/original.jpg	https://www.inaturalist.org/photos/46828288					2019-07-26T17:42:14Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867463	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46828259/original.jpg	https://www.inaturalist.org/photos/46828259					2019-07-26T17:40:11Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867460	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46826728/original.jpg	https://www.inaturalist.org/photos/46826728					2019-07-24T21:18:23Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867460	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46826676/original.jpg	https://www.inaturalist.org/photos/46826676					2019-07-24T21:18:21Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46828228/original.jpg	https://www.inaturalist.org/photos/46828228					2019-07-26T17:38:52Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46828197/original.jpg	https://www.inaturalist.org/photos/46828197					2019-07-26T17:37:42Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46828215/original.jpg	https://www.inaturalist.org/photos/46828215					2019-07-26T17:38:19Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867450	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46825634/original.jpg	https://www.inaturalist.org/photos/46825634					2019-07-24T19:17:14Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867450	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46825557/original.jpg	https://www.inaturalist.org/photos/46825557					2019-07-24T19:17:05Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867450	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46825603/original.jpg	https://www.inaturalist.org/photos/46825603					2019-07-24T19:17:07Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867431	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46825264/original.jpg	https://www.inaturalist.org/photos/46825264					2019-07-24T19:02:57Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867431	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46825320/original.jpg	https://www.inaturalist.org/photos/46825320					2019-07-24T19:03:37Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867431	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46825284/original.jpg	https://www.inaturalist.org/photos/46825284					2019-07-24T19:03:26Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422867262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46781850/original.jpg	https://www.inaturalist.org/photos/46781850					2019-07-23T18:32:11Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
2422826572	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/32789466/original.jpeg	https://www.inaturalist.org/photos/32789466					2019-03-11T19:03:02Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2422826572	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/32774138/original.jpeg	https://www.inaturalist.org/photos/32774138					2019-03-11T19:03:06Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
2397817301	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3eb2133a6-5a05-47f8-8942-9997e5abe93d		03410053.tif	Barcode 03410053	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397815728	StillImage	image/jpeg	http://n2t.net/ark:/65665/m37355c851-b386-4cd3-b8a8-b1eeb96cedc8		03410091.tif	Barcode 03410091	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397814971	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3e809c9cb-0029-442b-be27-db968a0aed70		03410061.tif	Barcode 03410061	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397813109	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3aa2b5425-b233-4086-8ca2-abc6c1f47a74		03410007.tif	Barcode 03410007	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397809813	StillImage	image/jpeg	http://n2t.net/ark:/65665/m30fc5f88c-1331-4012-be49-9f922d66f240		03410035.tif	Barcode 03410035	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397807232	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3441e1590-62ac-4ff7-b16d-e41301a706aa		03410034.tif	Barcode 03410034	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397807106	StillImage	image/jpeg	http://n2t.net/ark:/65665/m306fe8fde-01ec-4eb6-b4a8-960aa7825fd3		03410066.tif	Barcode 03410066	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397806467	StillImage	image/jpeg	http://n2t.net/ark:/65665/m336d153c8-9159-4867-8e26-e56d17dd05d2		03410022.tif	Barcode 03410022	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397798705	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3b7da07f5-d8d0-41ec-a30f-8e012a45d0d5		03409983.tif	Barcode 03409983	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397796817	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a5a2d9ff-53cd-4aa1-b8f4-158bdf38d8a4		03410090.tif	Barcode 03410090	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397794150	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3863c746c-e7e5-4bda-a2b2-671651ff7bbe		03410033.tif	Barcode 03410033	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397793236	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a82556d8-6276-4f5b-a78d-345a2d994395		03410013.tif	Barcode 03410013	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397792643	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3027a8b29-e22d-4663-b494-cd5b7ec94495		03410099.tif	Barcode 03410099	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397790498	StillImage	image/jpeg	http://n2t.net/ark:/65665/m32fd72190-1969-4cfb-b859-b216b26b15ac		03410097.tif	Barcode 03410097	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397788725	StillImage	image/jpeg	http://n2t.net/ark:/65665/m354df4607-35aa-4a86-b142-b2306efae0da		03410015.tif	Barcode 03410015	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397787283	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3b4cad5cb-c61b-4fb3-9a1c-e4395fe6b5cd		03410067.tif	Barcode 03410067	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397786669	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3f1df75e2-7d2f-4c21-ba9e-7f53e59dd4a6		03410101.tif	Barcode 03410101	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397786475	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3b7966c7f-5174-47ca-85fa-425b997f2b89		03410372.tif	Barcode 03410372	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397784935	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3d68a717a-f229-4019-a4b8-8d4e0357e6b9		03409992.tif	Barcode 03409992	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397783087	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3a396cff8-da02-443f-ada0-b37e743b3ab3		03409974.tif	Barcode 03409974	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397778786	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3f65eaadd-642b-4177-b251-65d21baae498		03410012.tif	Barcode 03410012	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397778486	StillImage	image/jpeg	http://n2t.net/ark:/65665/m370288ab7-5606-4ecc-ab34-cb7e1c464c0e		03410098.tif	Barcode 03410098	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397776148	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3db41fca0-0d3a-4e19-a8f4-398c5da3fd0f		03409975.tif	Barcode 03409975	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397775754	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3ae0bc9e0-9d11-4728-89b6-3fec5b4a8b9c		03410103.tif	Barcode 03410103	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2397774572	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3f109001a-c82e-4dc6-b007-f968d88b140d		03410070.tif	Barcode 03410070	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
